asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency
AST-008924,Network_Device,Operations,1,1,1,Low
AST-008925,Server,Operations,0,1,2,Medium
AST-008926,Workstation,Finance,0,2,1,Low
AST-008927,Workstation,Finance,1,2,3,High
AST-008928,Server,Marketing,0,2,2,High
AST-008929,Server,Finance,1,3,2,High
AST-008930,Cloud_Storage,Finance,0,2,3,Medium
AST-008931,Database,Operations,1,4,2,High
AST-008932,Server,Marketing,1,1,2,Low
AST-008933,Server,Marketing,0,2,2,Low
AST-008934,Workstation,Operations,0,1,2,Medium
AST-008935,Workstation,HR,0,1,2,Medium
AST-008936,Workstation,HR,0,4,1,Critical
AST-008937,Server,Operations,0,1,3,Medium
AST-008938,Network_Device,Finance,1,1,1,Low
AST-008939,Database,Engineering,0,2,2,Medium
AST-008940,Database,HR,1,1,1,Low
AST-008941,Workstation,HR,1,2,2,High
AST-008942,Database,Operations,0,1,4,Critical
AST-008943,Network_Device,Operations,0,1,3,Medium
AST-008944,Cloud_Storage,Engineering,0,3,2,High
AST-008945,Database,Engineering,0,2,2,Medium
AST-008946,Network_Device,Marketing,0,2,1,High
AST-008947,Workstation,Operations,0,2,1,Medium
AST-008948,Cloud_Storage,HR,0,3,1,Medium
AST-008949,Server,Sales,0,3,1,High
AST-008950,Workstation,Sales,1,1,3,Medium
AST-008951,Server,Finance,1,1,1,Low
AST-008952,Network_Device,HR,0,1,2,Low
AST-008953,Server,Sales,0,1,3,Medium
AST-008954,Workstation,HR,1,1,2,Medium
AST-008955,Database,Operations,1,1,1,Low
AST-008956,Database,HR,0,3,1,Low
AST-008957,Workstation,Sales,0,2,1,Low
AST-008958,Network_Device,HR,0,1,2,Medium
AST-008959,Workstation,Engineering,0,2,1,Medium
AST-008960,Network_Device,Finance,0,3,2,Medium
AST-008961,Server,Marketing,0,1,3,Low
AST-008962,Workstation,Sales,0,2,1,Low
AST-008963,Workstation,Operations,0,1,1,Medium
AST-008964,Server,Marketing,0,2,2,Medium
AST-008965,Workstation,Finance,0,1,1,Low
AST-008966,Workstation,Engineering,1,2,2,High
AST-008967,Workstation,Engineering,0,2,2,High
AST-008968,Workstation,Engineering,1,2,1,Medium
AST-008969,Workstation,Engineering,0,2,3,Medium
AST-008970,Server,Sales,0,2,1,Medium
AST-008971,Server,Sales,0,1,1,Low
AST-008972,Workstation,HR,0,2,3,Medium
AST-008973,Server,Operations,0,4,1,Medium
AST-008974,Server,HR,0,3,1,Low
AST-008975,Workstation,Operations,1,5,3,Critical
AST-008976,Workstation,Finance,1,1,1,Low
AST-008977,Database,HR,0,1,1,Low
AST-008978,Workstation,Finance,1,2,2,High
AST-008979,Workstation,Finance,0,1,1,Low
AST-008980,Database,Finance,0,1,2,Low
AST-008981,Workstation,Engineering,0,2,1,Low
AST-008982,Workstation,Marketing,0,1,2,Medium
AST-008983,Workstation,Marketing,0,1,1,Low
AST-008984,Workstation,Sales,0,5,3,Critical
AST-008985,Server,Finance,0,1,1,Medium
AST-008986,Workstation,Engineering,0,1,2,Medium
AST-008987,Database,HR,0,1,3,Medium
AST-008988,Cloud_Storage,HR,0,3,1,Medium
AST-008989,Network_Device,Sales,0,3,1,High
AST-008990,Workstation,Sales,0,1,1,Low
AST-008991,Server,Finance,1,1,4,Critical
AST-008992,Server,Finance,0,3,2,Critical
AST-008993,Database,HR,0,1,3,Medium
AST-008994,Workstation,HR,0,5,2,High
AST-008995,Server,HR,1,2,1,Medium
AST-008996,Workstation,HR,0,1,1,Medium
AST-008997,Server,Marketing,0,4,3,Critical
AST-008998,Cloud_Storage,Finance,0,1,1,Low
AST-008999,Server,Finance,1,1,1,Low
AST-009000,Cloud_Storage,HR,0,1,2,Medium
AST-009001,Cloud_Storage,Engineering,0,3,1,Medium
AST-009002,Workstation,HR,0,1,1,Low
AST-009003,Workstation,Operations,0,1,2,Low
AST-009004,Workstation,Sales,0,1,1,Low
AST-009005,Workstation,Operations,1,3,1,Medium
AST-009006,Database,Engineering,0,1,2,Medium
AST-009007,Database,Sales,0,1,2,Medium
AST-009008,Workstation,Engineering,0,2,1,Medium
AST-009009,Workstation,Sales,0,3,1,Medium
AST-009010,Workstation,HR,0,3,4,Critical
AST-009011,Server,HR,0,1,1,Low
AST-009012,Database,Engineering,0,3,1,High
AST-009013,Server,Sales,0,2,1,Low
AST-009014,Server,Marketing,0,1,1,Low
AST-009015,Server,Engineering,1,3,2,Medium
AST-009016,Server,Engineering,0,2,3,High
AST-009017,Server,Operations,1,2,1,Low
AST-009018,Network_Device,Finance,0,4,2,High
AST-009019,Server,Engineering,0,2,3,High
AST-009020,Workstation,Marketing,0,1,1,Low
AST-009021,Server,HR,0,4,1,High
AST-009022,Network_Device,Sales,0,1,2,Low
AST-009023,Workstation,Finance,1,2,1,Medium
AST-009024,Database,Sales,1,1,2,Low
AST-009025,Workstation,HR,0,1,2,Medium
AST-009026,Database,Engineering,1,2,1,Low
AST-009027,Workstation,Operations,0,2,1,Medium
AST-009028,Server,Marketing,1,2,1,Low
AST-009029,Cloud_Storage,Finance,0,3,1,Medium
AST-009030,Workstation,Marketing,1,1,1,Low
AST-009031,Database,Marketing,0,2,2,Medium
AST-009032,Workstation,Marketing,1,3,1,Medium
AST-009033,Database,Marketing,0,3,2,High
AST-009034,Network_Device,HR,0,2,1,Medium
AST-009035,Workstation,Marketing,0,1,2,Medium
AST-009036,Workstation,Operations,1,2,3,High
AST-009037,Server,Marketing,0,2,3,High
AST-009038,Network_Device,HR,0,1,1,Low
AST-009039,Workstation,Sales,0,2,1,High
AST-009040,Server,HR,1,1,1,Low
AST-009041,Server,Operations,0,5,1,Critical
AST-009042,Database,Operations,0,3,4,High
AST-009043,Cloud_Storage,Engineering,1,1,2,Medium
AST-009044,Server,HR,0,1,2,Low
AST-009045,Workstation,Sales,0,3,2,Critical
AST-009046,Server,Engineering,0,3,2,High
AST-009047,Database,Engineering,1,5,2,Critical
AST-009048,Workstation,Finance,0,1,1,Low
AST-009049,Cloud_Storage,Marketing,0,1,1,Low
AST-009050,Workstation,Engineering,1,4,2,Critical
AST-009051,Network_Device,Engineering,0,1,3,Medium
AST-009052,Workstation,Operations,1,3,1,Medium
AST-009053,Server,Sales,0,1,2,Low
AST-009054,Database,Engineering,0,3,1,Medium
AST-009055,Workstation,Sales,0,1,1,Low
AST-009056,Cloud_Storage,Marketing,0,2,1,Low
AST-009057,Network_Device,Operations,0,2,2,Medium
AST-009058,Server,Finance,0,5,1,Critical
AST-009059,Server,Finance,1,1,2,Medium
AST-009060,Server,Marketing,0,1,1,Low
AST-009061,Cloud_Storage,Marketing,1,1,2,Medium
AST-009062,Network_Device,Operations,0,4,1,High
AST-009063,Workstation,Operations,0,2,1,Medium
AST-009064,Database,HR,1,2,1,Low
AST-009065,Workstation,Engineering,0,1,1,Low
AST-009066,Workstation,Engineering,1,2,1,Medium
AST-009067,Server,Engineering,0,1,3,Medium
AST-009068,Workstation,Sales,0,1,1,Low
AST-009069,Server,HR,0,3,2,High
AST-009070,Server,Engineering,0,1,2,Medium
AST-009071,Network_Device,Sales,0,2,2,Medium
AST-009072,Workstation,Sales,1,3,2,High
AST-009073,Workstation,Finance,0,4,3,Critical
AST-009074,Workstation,Sales,0,3,3,Critical
AST-009075,Database,Marketing,1,1,1,Medium
AST-009076,Workstation,Operations,1,2,2,Medium
AST-009077,Workstation,Sales,0,1,1,Low
AST-009078,Workstation,Marketing,0,1,1,Low
AST-009079,Workstation,Marketing,0,2,1,Low
AST-009080,Server,Finance,0,4,3,Critical
AST-009081,Database,Finance,0,1,2,Medium
AST-009082,Workstation,Sales,1,1,2,Low
AST-009083,Database,Finance,0,2,1,Low
AST-009084,Workstation,Finance,0,1,1,Low
AST-009085,Database,Operations,1,2,1,Low
AST-009086,Server,Engineering,0,1,2,Medium
AST-009087,Database,Sales,1,1,1,Low
AST-009088,Cloud_Storage,Sales,0,2,2,Medium
AST-009089,Server,Sales,0,4,3,Critical
AST-009090,Workstation,Finance,1,2,3,High
AST-009091,Workstation,Operations,0,3,3,Critical
AST-009092,Server,Finance,1,1,1,Low
AST-009093,Workstation,Marketing,0,4,3,High
AST-009094,Workstation,HR,1,1,3,Medium
AST-009095,Workstation,HR,0,4,3,High
AST-009096,Network_Device,HR,0,2,3,High
AST-009097,Server,Engineering,0,1,3,Medium
AST-009098,Server,Finance,0,1,1,Low
AST-009099,Cloud_Storage,Marketing,0,2,1,Low
AST-009100,Database,Marketing,0,1,2,Medium
AST-009101,Workstation,HR,0,4,2,Critical
AST-009102,Workstation,Operations,0,1,1,Low
AST-009103,Database,Engineering,1,1,2,Medium
AST-009104,Workstation,Engineering,0,1,1,Medium
AST-009105,Server,HR,0,1,1,Medium
AST-009106,Server,HR,0,2,1,Medium
AST-009107,Server,Finance,0,2,1,Medium
AST-009108,Network_Device,Operations,1,3,2,Critical
AST-009109,Server,Engineering,0,1,3,Medium
AST-009110,Workstation,Marketing,0,4,2,Critical
AST-009111,Cloud_Storage,HR,0,1,2,Low
AST-009112,Workstation,Finance,1,4,1,High
AST-009113,Workstation,Marketing,0,1,2,Medium
AST-009114,Workstation,Engineering,1,3,3,High
AST-009115,Database,HR,0,2,2,High
AST-009116,Workstation,Operations,1,1,1,Low
AST-009117,Workstation,HR,0,1,3,High
AST-009118,Cloud_Storage,Operations,1,2,4,Critical
AST-009119,Cloud_Storage,Finance,0,1,1,Low
AST-009120,Network_Device,Finance,0,2,1,Medium
AST-009121,Network_Device,Engineering,1,2,1,Medium
AST-009122,Workstation,Operations,0,3,1,Medium
AST-009123,Workstation,HR,0,5,3,Critical
AST-009124,Network_Device,Finance,1,1,3,Medium
AST-009125,Database,HR,0,1,2,High
AST-009126,Cloud_Storage,Engineering,0,1,2,Low
AST-009127,Workstation,Operations,0,3,2,High
AST-009128,Workstation,HR,0,4,1,High
AST-009129,Workstation,Marketing,1,5,2,Critical
AST-009130,Cloud_Storage,HR,0,4,3,Critical
AST-009131,Server,Sales,0,4,3,Critical
AST-009132,Workstation,Sales,0,5,1,High
AST-009133,Workstation,Engineering,0,1,1,Low
AST-009134,Server,Engineering,1,4,1,Critical
AST-009135,Workstation,Engineering,1,3,2,High
AST-009136,Workstation,Marketing,0,1,2,Low
AST-009137,Workstation,Operations,0,1,1,Low
AST-009138,Database,Marketing,1,1,2,Medium
AST-009139,Workstation,HR,0,3,1,High
AST-009140,Workstation,Finance,0,2,1,Low
AST-009141,Workstation,Operations,0,1,3,High
AST-009142,Server,Sales,0,3,1,High
AST-009143,Cloud_Storage,Sales,1,1,1,Low
AST-009144,Workstation,Sales,0,3,1,Medium
AST-009145,Workstation,HR,1,3,1,Medium
AST-009146,Workstation,HR,0,5,2,Critical
AST-009147,Database,Engineering,0,1,2,Low
AST-009148,Workstation,Finance,1,4,1,High
AST-009149,Workstation,Engineering,1,1,1,Low
AST-009150,Workstation,HR,1,2,1,Low
AST-009151,Workstation,Marketing,0,2,1,Medium
AST-009152,Workstation,Engineering,1,2,2,High
AST-009153,Server,Operations,0,5,1,High
AST-009154,Workstation,HR,0,2,1,Medium
AST-009155,Server,HR,0,4,1,Medium
AST-009156,Server,Marketing,0,1,1,Low
AST-009157,Cloud_Storage,Marketing,1,1,1,Medium
AST-009158,Workstation,Marketing,0,2,2,Medium
AST-009159,Workstation,Finance,0,1,1,Low
AST-009160,Workstation,Operations,0,5,1,Critical
AST-009161,Cloud_Storage,HR,0,3,2,Medium
AST-009162,Workstation,Marketing,0,2,2,Medium
AST-009163,Workstation,Finance,0,3,1,Medium
AST-009164,Database,Sales,0,2,1,High
AST-009165,Cloud_Storage,Operations,0,1,2,Medium
AST-009166,Network_Device,Sales,1,2,2,Medium
AST-009167,Network_Device,Sales,0,2,1,Medium
AST-009168,Server,HR,0,5,1,Critical
AST-009169,Server,Finance,1,1,1,Low
AST-009170,Server,Finance,0,2,2,High
AST-009171,Server,Sales,1,1,2,Medium
AST-009172,Network_Device,Operations,0,1,1,Low
AST-009173,Server,Engineering,1,2,1,Medium
AST-009174,Server,Sales,0,1,3,High
AST-009175,Server,HR,0,3,1,Low
AST-009176,Server,Sales,0,2,1,Low
AST-009177,Server,Operations,0,1,2,Low
AST-009178,Workstation,Operations,1,2,1,Low
AST-009179,Workstation,Sales,0,1,2,Medium
AST-009180,Server,Finance,0,4,2,High
AST-009181,Workstation,Sales,0,1,3,High
AST-009182,Workstation,Marketing,1,1,2,Medium
AST-009183,Server,Marketing,1,2,1,Low
AST-009184,Workstation,Engineering,0,5,2,Critical
AST-009185,Workstation,HR,0,4,3,Critical
AST-009186,Workstation,HR,0,1,1,Low
AST-009187,Workstation,Finance,0,1,1,Low
AST-009188,Server,HR,0,2,3,High
AST-009189,Cloud_Storage,Engineering,0,3,1,Medium
AST-009190,Network_Device,Marketing,1,1,1,Low
AST-009191,Cloud_Storage,Finance,1,2,1,Medium
AST-009192,Server,Operations,0,1,1,Low
AST-009193,Cloud_Storage,Marketing,0,1,2,Medium
AST-009194,Network_Device,Engineering,1,2,1,Low
AST-009195,Network_Device,Finance,0,1,1,Low
AST-009196,Server,Sales,0,1,2,Medium
AST-009197,Workstation,HR,1,1,2,Medium
AST-009198,Cloud_Storage,Engineering,0,2,3,High
AST-009199,Workstation,Finance,0,1,1,Medium
AST-009200,Workstation,Marketing,0,2,1,Low
AST-009201,Cloud_Storage,Finance,0,4,2,Critical
AST-009202,Workstation,Sales,0,1,1,Low
AST-009203,Workstation,Engineering,0,2,1,Medium
AST-009204,Workstation,Finance,0,3,2,Medium
AST-009205,Cloud_Storage,Operations,1,1,1,Low
AST-009206,Server,Engineering,0,1,2,Medium
AST-009207,Workstation,Engineering,0,1,2,Low
AST-009208,Workstation,Marketing,0,2,1,Medium
AST-009209,Workstation,HR,0,2,1,Medium
AST-009210,Workstation,Operations,1,1,1,Low
AST-009211,Cloud_Storage,Sales,0,3,1,High
AST-009212,Cloud_Storage,Finance,0,3,4,Critical
AST-009213,Server,HR,0,1,2,Low
AST-009214,Workstation,Marketing,0,3,1,Medium
AST-009215,Server,HR,0,1,1,Low
AST-009216,Database,Engineering,0,2,1,Low
AST-009217,Workstation,Engineering,0,1,3,Medium
AST-009218,Cloud_Storage,Sales,1,2,3,High
AST-009219,Network_Device,Operations,1,1,1,Medium
AST-009220,Server,Finance,1,2,3,High
AST-009221,Server,Finance,1,1,1,Medium
AST-009222,Workstation,Marketing,1,3,1,Medium
AST-009223,Workstation,Sales,1,1,1,Low
AST-009224,Server,Finance,0,1,2,Medium
AST-009225,Network_Device,Operations,0,1,1,Low
AST-009226,Cloud_Storage,Engineering,1,1,3,High
AST-009227,Workstation,Sales,0,3,1,Medium
AST-009228,Network_Device,HR,0,5,2,Critical
AST-009229,Database,Sales,0,3,1,Medium
AST-009230,Workstation,Sales,0,4,1,Medium
AST-009231,Workstation,Operations,0,1,1,Medium
AST-009232,Server,Operations,0,1,3,Medium
AST-009233,Cloud_Storage,Finance,0,2,2,Medium
AST-009234,Workstation,Marketing,1,5,1,Critical
AST-009235,Workstation,Marketing,1,2,1,Medium
AST-009236,Database,Operations,1,1,2,Medium
AST-009237,Server,Finance,1,1,1,Low
AST-009238,Server,Finance,0,1,3,Medium
AST-009239,Workstation,Finance,0,1,3,Medium
AST-009240,Workstation,Operations,0,3,2,High
AST-009241,Database,Marketing,1,1,2,Medium
AST-009242,Workstation,Finance,0,4,2,High
AST-009243,Workstation,Operations,1,4,1,Critical
AST-009244,Workstation,HR,0,4,1,High
AST-009245,Workstation,HR,1,4,1,High
AST-009246,Cloud_Storage,Engineering,0,1,3,Medium
AST-009247,Workstation,HR,1,5,2,Critical
AST-009248,Workstation,Sales,0,1,1,Low
AST-009249,Server,Engineering,0,4,2,Critical
AST-009250,Database,HR,0,1,1,Low
AST-009251,Server,Sales,1,2,3,High
AST-009252,Workstation,HR,0,1,1,Low
AST-009253,Server,Operations,1,1,2,Low
AST-009254,Database,Sales,1,4,1,High
AST-009255,Workstation,Finance,1,3,2,High
AST-009256,Database,Operations,0,2,1,Low
AST-009257,Server,Sales,0,2,1,Medium
AST-009258,Server,Operations,0,3,2,Medium
AST-009259,Workstation,Finance,1,1,2,Low
AST-009260,Server,Sales,1,3,4,Critical
AST-009261,Workstation,Sales,1,2,2,High
AST-009262,Workstation,Operations,0,2,2,Medium
AST-009263,Workstation,HR,0,5,3,Critical
AST-009264,Workstation,Sales,1,2,3,Medium
AST-009265,Network_Device,HR,0,2,2,Medium
AST-009266,Server,Sales,1,4,2,High
AST-009267,Server,Marketing,0,4,3,Critical
AST-009268,Server,Engineering,0,5,2,Critical
AST-009269,Server,HR,1,2,2,Medium
AST-009270,Server,HR,0,1,1,Low
AST-009271,Database,Finance,0,1,2,Low
AST-009272,Workstation,Marketing,1,1,1,Low
AST-009273,Workstation,Finance,0,3,1,Low
AST-009274,Database,Marketing,1,1,3,Medium
AST-009275,Workstation,Marketing,1,2,2,Medium
AST-009276,Database,Operations,0,4,1,High
AST-009277,Server,Operations,0,5,1,Critical
AST-009278,Workstation,Operations,0,1,1,Low
AST-009279,Server,Sales,0,1,1,Low
AST-009280,Server,Finance,0,3,1,Medium
AST-009281,Workstation,Engineering,1,2,1,Medium
AST-009282,Cloud_Storage,Marketing,0,3,1,Medium
AST-009283,Workstation,Marketing,0,4,3,High
AST-009284,Server,HR,0,2,1,Low
AST-009285,Network_Device,Sales,0,1,1,Medium
AST-009286,Workstation,Engineering,0,2,3,High
AST-009287,Workstation,Operations,1,2,2,High
AST-009288,Network_Device,Marketing,0,1,1,Low
AST-009289,Workstation,HR,0,3,1,High
AST-009290,Server,Finance,0,4,2,Medium
AST-009291,Workstation,Marketing,0,1,1,Low
AST-009292,Workstation,HR,0,5,2,Critical
AST-009293,Workstation,Finance,1,2,1,Medium
AST-009294,Workstation,Sales,0,4,4,Critical
AST-009295,Cloud_Storage,Operations,0,1,2,Medium
AST-009296,Cloud_Storage,Finance,0,1,1,Low
AST-009297,Network_Device,Marketing,0,1,1,Low
AST-009298,Network_Device,Engineering,0,1,2,Medium
AST-009299,Cloud_Storage,Finance,0,1,1,Low
AST-009300,Server,Engineering,0,4,1,Critical
AST-009301,Server,Engineering,0,2,1,Medium
AST-009302,Workstation,Finance,0,5,2,Critical
AST-009303,Network_Device,Sales,0,2,2,Low
AST-009304,Workstation,Finance,0,1,1,Low
AST-009305,Workstation,HR,1,2,2,High
AST-009306,Server,Operations,0,5,2,Critical
AST-009307,Server,Engineering,1,2,3,Medium
AST-009308,Workstation,Operations,0,1,3,Medium
AST-009309,Server,Marketing,0,4,3,Critical
AST-009310,Database,Engineering,0,1,4,High
AST-009311,Server,Marketing,1,2,1,Medium
AST-009312,Database,HR,0,2,1,Low
AST-009313,Workstation,HR,0,1,1,Medium
AST-009314,Database,Operations,0,1,2,Low
AST-009315,Workstation,HR,0,4,1,High
AST-009316,Server,Finance,0,4,2,Critical
AST-009317,Network_Device,Engineering,0,2,1,Medium
AST-009318,Database,Marketing,0,1,1,Medium
AST-009319,Workstation,Operations,0,1,1,Medium
AST-009320,Workstation,Operations,0,1,3,Low
AST-009321,Server,HR,0,2,1,Medium
AST-009322,Network_Device,HR,0,1,3,High
AST-009323,Workstation,Marketing,0,1,1,Low
AST-009324,Workstation,Engineering,0,2,2,Medium
AST-009325,Server,Engineering,0,3,1,Medium
AST-009326,Cloud_Storage,Operations,0,4,1,High
AST-009327,Workstation,Marketing,0,2,4,High
AST-009328,Server,Operations,0,3,1,High
AST-009329,Database,Sales,0,1,1,Low
AST-009330,Network_Device,Engineering,0,2,2,Medium
AST-009331,Workstation,Marketing,0,3,2,High
AST-009332,Workstation,Marketing,0,3,4,Critical
AST-009333,Workstation,Operations,0,2,2,Medium
AST-009334,Workstation,HR,1,2,2,Medium
AST-009335,Database,Marketing,0,4,1,Medium
AST-009336,Server,Operations,0,2,2,Low
AST-009337,Workstation,Finance,0,2,2,Low
AST-009338,Cloud_Storage,HR,0,3,1,High
AST-009339,Database,HR,1,1,2,Medium
AST-009340,Workstation,Engineering,1,2,1,High
AST-009341,Workstation,Sales,1,5,1,Critical
AST-009342,Workstation,Engineering,1,1,1,Low
AST-009343,Network_Device,Finance,0,1,1,Low
AST-009344,Workstation,Operations,0,2,2,High
AST-009345,Server,HR,1,1,1,Low
AST-009346,Cloud_Storage,HR,0,2,1,Low
AST-009347,Workstation,Marketing,1,1,1,Medium
AST-009348,Network_Device,Sales,0,2,1,Low
AST-009349,Workstation,Sales,0,2,1,Medium
AST-009350,Network_Device,Marketing,1,2,2,High
AST-009351,Server,Finance,0,1,1,Low
AST-009352,Database,Sales,1,1,1,Low
AST-009353,Network_Device,HR,0,1,2,Medium
AST-009354,Server,Finance,0,2,2,Medium
AST-009355,Server,Engineering,1,1,1,Low
AST-009356,Workstation,Engineering,0,3,3,High
AST-009357,Network_Device,Finance,0,3,4,Critical
AST-009358,Server,HR,0,1,1,Low
AST-009359,Network_Device,Engineering,1,1,2,Medium
AST-009360,Workstation,Operations,1,1,1,Medium
AST-009361,Workstation,HR,0,2,1,Medium
AST-009362,Network_Device,Marketing,0,1,1,Low
AST-009363,Workstation,Sales,1,1,3,High
AST-009364,Server,Finance,1,1,2,Medium
AST-009365,Server,Sales,0,5,1,High
AST-009366,Workstation,Marketing,0,2,1,Medium
AST-009367,Workstation,Engineering,1,4,1,Medium
AST-009368,Network_Device,Operations,0,1,1,Low
AST-009369,Workstation,HR,1,1,3,Medium
AST-009370,Workstation,HR,0,1,2,Low
AST-009371,Workstation,Marketing,0,5,1,High
AST-009372,Server,Finance,0,1,1,Low
AST-009373,Server,Sales,1,2,3,High
AST-009374,Network_Device,Operations,0,1,2,High
AST-009375,Server,Engineering,0,3,1,Medium
AST-009376,Server,Finance,0,1,1,Low
AST-009377,Workstation,Operations,1,2,1,Medium
AST-009378,Workstation,Operations,0,5,4,Critical
AST-009379,Network_Device,Marketing,0,2,1,Medium
AST-009380,Server,Marketing,0,2,1,Low
AST-009381,Server,HR,0,2,1,Medium
AST-009382,Database,Engineering,0,3,1,Medium
AST-009383,Workstation,Finance,0,1,2,Medium
AST-009384,Database,HR,0,1,1,Low
AST-009385,Workstation,Engineering,1,3,1,Medium
AST-009386,Network_Device,Sales,1,2,1,Medium
AST-009387,Cloud_Storage,Sales,1,4,1,Medium
AST-009388,Server,HR,0,2,1,Low
AST-009389,Workstation,Finance,1,2,3,High
AST-009390,Workstation,Engineering,0,1,1,Medium
AST-009391,Cloud_Storage,Sales,0,3,1,Medium
AST-009392,Cloud_Storage,Sales,0,2,2,High
AST-009393,Server,Finance,0,2,3,High
AST-009394,Workstation,HR,0,1,1,Low
AST-009395,Database,Marketing,0,4,1,High
AST-009396,Server,Operations,0,1,2,Medium
AST-009397,Server,Engineering,0,1,1,Medium
AST-009398,Workstation,Sales,0,5,3,Critical
AST-009399,Workstation,Operations,0,3,3,Critical
AST-009400,Server,Operations,0,2,2,Medium
AST-009401,Workstation,Marketing,0,4,1,High
AST-009402,Server,Operations,0,1,1,Low
AST-009403,Workstation,Finance,0,1,4,High
AST-009404,Database,HR,0,2,2,High
AST-009405,Server,Engineering,1,1,1,Low
AST-009406,Workstation,Finance,0,4,1,High
AST-009407,Server,HR,0,3,2,Low
AST-009408,Workstation,Finance,1,1,4,High
AST-009409,Server,Sales,0,4,2,High
AST-009410,Workstation,Sales,0,1,1,Low
AST-009411,Server,Marketing,0,2,1,Low
AST-009412,Workstation,Finance,0,4,1,High
AST-009413,Workstation,Operations,0,4,3,Critical
AST-009414,Server,Sales,1,1,1,Low
AST-009415,Workstation,HR,0,1,2,Medium
AST-009416,Server,Marketing,0,1,1,Low
AST-009417,Workstation,Operations,0,2,1,Medium
AST-009418,Server,Engineering,1,2,2,High
