asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency,vulnerability_count,critical_vulnerability_count,avg_cvss,avg_epss,patch_delay,failed_logins,anomaly_count,mfa_coverage,edr_coverage,backup_coverage,control_effectiveness,incident_probability_true,incident_occurred,total_loss,recovery_cost,downtime_hours
AST-007818,Cloud_Storage,HR,0,5,2,Critical,0,0,0.0,0.0,0.3421445994787093,1,2,0.6630865498479717,0.5813619282285961,0.78359820915891,0.676015562411826,0.0034499670936349426,0,0.0,0.0,0.0
AST-007819,Cloud_Storage,Marketing,0,1,2,Medium,1,0,5.262055234812103,0.1184664292058711,9.314465366589387,3,0,0.6913155587105053,0.3717941594221117,0.2426390460195437,0.4352495880507203,0.01995955322654562,0,0.0,0.0,0.0
AST-007820,Workstation,Engineering,0,2,1,Low,2,0,4.761820663946605,0.03953648791371535,8.610698564928942,1,0,0.8326827520829018,0.6642550879812393,0.7016312562207306,0.7328563654282906,0.004654045253311,0,0.0,0.0,0.0
AST-007821,Database,Engineering,1,5,3,Critical,5,1,10.0,0.0898225407058634,31.348086437947114,14,4,0.7681051250432708,0.8222802819083495,0.6688596523470265,0.7530816864328823,0.06648607136972577,0,0.0,0.0,0.0
AST-007822,Database,Engineering,0,2,1,Medium,1,0,6.25236609205534,0.13443359956855602,114.00959330141767,4,2,0.6478433705607817,0.6038891921287362,0.642413090434899,0.6313818843748056,0.0573025544755956,0,0.0,0.0,0.0
AST-007823,Workstation,Finance,0,3,1,High,3,0,6.737887993696882,0.11720264940673436,3.1546096027169113,6,1,0.3845438253732634,0.4660406341524533,0.7840764679200557,0.5448869758152575,0.014769327725481339,0,0.0,0.0,0.0
AST-007824,Workstation,HR,1,1,1,Low,5,2,8.598884873750833,0.3328301178668261,62.10357836173212,19,3,0.4745158344212556,0.7388965060980751,0.5684870894241002,0.5939664766478102,0.38268682000238136,0,0.0,0.0,0.0
AST-007825,Workstation,Operations,0,1,2,Medium,0,0,0.0,0.0,46.18831947221685,1,0,0.7259404181112346,0.8555055863616235,0.4116443233871714,0.6643634426200099,0.0028383061200991755,0,0.0,0.0,0.0
AST-007826,Network_Device,Marketing,0,1,1,Low,3,0,5.4281083806763615,0.0537604397791418,28.019145429259076,3,0,0.8113622177026654,0.1029686156958299,0.6649664472264939,0.5264324268749964,0.011944853193485786,0,0.0,0.0,0.0
AST-007827,Cloud_Storage,Operations,1,5,3,Critical,4,0,6.10184017204394,0.11327027021829775,15.503178998712155,12,1,0.5859359974272501,0.8898017438829323,0.798940707717523,0.7582261496759019,0.005916135828029874,0,0.0,0.0,0.0
AST-007828,Database,Finance,0,5,1,High,0,0,0.0,0.0,5.793404842672403,3,0,0.9802385913009732,0.7844953136899852,0.9596645836472578,0.908132829546072,0.0038439646461446305,0,0.0,0.0,0.0
AST-007829,Workstation,Marketing,0,1,3,Low,1,0,5.0835635213362975,0.04845169469985038,106.51415893938685,0,1,0.9189119411799944,0.4108561170558357,0.7379001309165037,0.6892227297174446,0.01940165488427272,0,0.0,0.0,0.0
AST-007830,Server,Operations,0,1,1,Low,4,1,8.598000508947985,0.08202380331215772,1.7497084557136209,2,0,0.2434922519304169,0.699358667923142,0.8979537634394748,0.6136015610976778,0.008544192269323774,0,0.0,0.0,0.0
AST-007831,Server,Finance,0,1,2,Medium,1,0,5.705419971741256,0.024426981526765663,74.0465771111814,4,1,0.3328605398251816,0.27620160949076616,0.8887198295588113,0.4992606596249198,0.03403172807064437,0,0.0,0.0,0.0
AST-007832,Workstation,Finance,0,1,3,Medium,2,0,5.098331354658956,0.05738918005950183,5.288952938694788,3,1,0.40600229647105673,0.15197216765258179,0.06987886363635125,0.20928444258666323,0.029265032252263,0,0.0,0.0,0.0
AST-007833,Server,Finance,0,1,1,Low,2,0,4.538782690872689,0.002184788176453474,106.15181823129817,1,0,0.4259954839590878,0.46904855144044605,0.5768755513911488,0.4906398622635609,0.06291142421788817,1,74015.47284887284,15694.970959580001,29.955477425659723
AST-007834,Network_Device,Marketing,1,3,1,Medium,3,0,4.487037422011287,0.3608528122444262,23.088707454851832,19,9,0.7323445433387114,0.797311659650532,0.9881149844233584,0.8392570624708672,0.03801264457839745,0,0.0,0.0,0.0
AST-007835,Server,Operations,0,4,1,High,1,1,8.032765822017064,0.012622096666794608,7.600244226831746,4,2,0.0,0.5677166253433809,0.9775345555428914,0.5150837269620907,0.05729070076574333,0,0.0,0.0,0.0
AST-007836,Workstation,Operations,0,3,4,High,4,1,7.145429362561355,0.0663232738839837,6.735874271742488,1,1,0.0,0.7278045128466208,0.9990393981250519,0.5756146369905576,0.04870182434681508,0,0.0,0.0,0.0
AST-007837,Workstation,Sales,1,2,2,Low,1,0,4.146900425027523,0.16664337307461996,35.346016865764,12,0,0.5936942331560815,0.8528412258816749,0.8565765975127626,0.767704018850173,0.03804397090616858,0,0.0,0.0,0.0
AST-007838,Workstation,Finance,0,3,2,High,1,0,6.801915206412119,0.20643890396530828,89.3003497616446,0,0,0.8421890618055753,0.5066962192788249,0.7033967514493347,0.6840940108445782,0.022936218780091083,0,0.0,0.0,0.0
AST-007839,Database,Engineering,1,3,2,Critical,3,0,5.548678734780184,0.3161189594402378,35.232021639828055,18,7,0.6561859212398208,0.6593604877103156,0.39541499555172616,0.5703204681672874,0.026990734491500645,0,0.0,0.0,0.0
AST-007840,Network_Device,HR,1,2,1,Medium,2,0,5.611599224342851,0.143664422362302,22.74149682320068,22,3,0.6270387729434008,0.09562920018179856,0.9407421052567371,0.5544700261273121,0.050119489857921154,0,0.0,0.0,0.0
AST-007841,Workstation,Sales,0,1,1,Low,4,2,8.146364450258346,0.003101394206174056,21.28140579064308,1,0,0.27771908684622965,0.4143116049618295,0.874034383528499,0.5220216917788528,0.04882834286011056,0,0.0,0.0,0.0
AST-007842,Workstation,Sales,0,1,1,Low,3,3,6.4618809415528276,0.25825183188059314,12.774434214333615,3,0,0.4493752642526701,0.6508103091936458,0.661138377375345,0.5871079836072203,0.0505255880408285,0,0.0,0.0,0.0
AST-007843,Server,Marketing,1,2,1,High,5,2,9.073466380396527,0.05401051192638117,71.47265482488012,13,6,0.8687953355697569,0.9203579229178077,0.9657668376980204,0.9183066987285283,0.22886460637381945,0,0.0,0.0,0.0
AST-007844,Workstation,Sales,1,5,3,Critical,10,0,5.423516969929947,0.11297351794081446,4.8169856287615165,13,4,0.7319226398003206,0.8978050938868566,0.950166281927948,0.8599646718717083,0.01779712696978401,0,0.0,0.0,0.0
AST-007845,Network_Device,Operations,0,2,2,Medium,4,0,5.530286785891137,0.1582095154529203,24.10710114409556,0,0,0.5525494485711102,0.3549193349143363,0.6400670837375657,0.5158452890743374,0.018945795436422115,0,0.0,0.0,0.0
AST-007846,Workstation,Marketing,0,4,4,Critical,4,0,5.22917575334498,0.07066985012816175,9.316618743836058,2,2,0.9484407062263045,0.8859203038190988,0.9522927694446209,0.9288845931633415,0.002591733524234799,0,0.0,0.0,0.0
AST-007847,Network_Device,Marketing,0,1,1,Low,3,0,3.6559873600046044,0.13152669302757766,76.72231048336397,1,0,0.4052605951503932,0.09819756849112549,0.6039427775020799,0.3691336470478663,0.043643920857330605,0,0.0,0.0,0.0
AST-007848,Workstation,Engineering,0,3,1,High,3,0,6.715016322900604,0.014522282937210954,70.20804302791404,0,1,0.741890076095229,0.27576828089886074,0.9583579390722645,0.6586720986887847,0.028639453429931416,0,0.0,0.0,0.0
AST-007849,Server,Finance,0,4,3,Critical,2,0,6.412336411092389,0.006233289617581009,4.638755190598978,3,0,0.918398344945536,0.5891720147037918,0.8679613788308117,0.7918439128267131,0.001724577000444481,0,0.0,0.0,0.0
AST-007850,Server,Sales,0,2,1,Low,6,1,10.0,0.13298775563893542,58.21993068625993,3,0,0.7447199416902771,0.3685324164979409,0.9776276036570726,0.6969599872817636,0.0527302302498245,0,0.0,0.0,0.0
AST-007851,Database,Finance,1,4,1,High,6,0,3.1552315495839336,0.13637840574755397,22.892518847196325,11,3,0.6835130065687477,0.5772757442230289,0.9355679640952608,0.7321189049623458,0.0456741806949706,0,0.0,0.0,0.0
AST-007852,Workstation,Finance,0,2,1,Medium,3,0,5.49939609033597,0.11033865038757108,207.6943214476135,0,0,0.0,0.6473782930526291,0.9868540531076023,0.5447441153867438,0.4576394563755685,0,0.0,0.0,0.0
AST-007853,Workstation,Finance,1,1,1,Low,6,1,9.568409973951118,0.4554876872690489,39.168074635933486,15,1,0.6858353437151864,0.780163420225568,0.2569657213702801,0.5743214951036781,0.10491675559504611,0,0.0,0.0,0.0
AST-007854,Server,Marketing,0,1,4,Medium,0,0,0.0,0.0,28.949950679492055,2,0,0.556042858761025,0.5088271110499093,0.9617824874489145,0.6755508190866163,0.006813474103753435,0,0.0,0.0,0.0
AST-007855,Workstation,Finance,0,2,1,Medium,2,0,4.996819010324181,0.030601645759442245,7.923071231937128,3,0,0.0,0.685719876336046,0.7365888714368272,0.47410291592429105,0.008680299341722214,0,0.0,0.0,0.0
AST-007856,Workstation,Sales,0,4,3,Critical,3,1,9.086231616744621,0.018845617898695446,37.017022347606726,0,1,0.6747034757496607,0.7795548838529003,0.9366088766734266,0.7969557454253291,0.007587030349655555,0,0.0,0.0,0.0
AST-007857,Workstation,Marketing,0,1,3,Medium,1,0,5.7511517620514185,0.1260206178584167,10.28733701330571,3,0,0.5750905439839992,0.445254069345521,0.9893843670670323,0.6699096601321841,0.016404718763753434,0,0.0,0.0,0.0
AST-007858,Server,Sales,0,2,1,Low,0,0,0.0,0.0,2.5836570074531906,2,0,0.7151719389449965,0.8554140551158036,0.7202135285582993,0.7635998408730332,0.0018196504626349305,0,0.0,0.0,0.0
AST-007859,Server,Marketing,1,3,2,High,7,3,7.442367327606776,0.18624212712585134,61.0190846337668,14,4,0.9177355163095057,0.7758340362292545,0.960409548094876,0.8846597002112121,0.3777154834256614,0,0.0,0.0,0.0
AST-007860,Server,HR,0,1,1,Medium,1,1,10.0,0.00539277089849879,67.49304392902451,3,1,0.254857693857944,0.41916808390284205,0.8873984408693578,0.5204747395433813,0.09492400346018987,0,0.0,0.0,0.0
AST-007861,Server,HR,1,1,1,Low,6,0,6.472672714201432,0.062034303959185425,130.70998897555575,9,4,0.0,0.6290957987475044,0.5848618170949013,0.40465253861413525,0.5940570000294171,1,205533.1396624109,67549.73417054214,6.091919130753656
AST-007862,Server,HR,0,1,3,Medium,0,0,0.0,0.0,136.4742192449302,3,2,0.0,0.153859165982436,0.17058819493349103,0.10814912030530903,0.3287022583914319,1,408437.97220581846,133698.47391561983,2.5078695653549965
AST-007863,Server,HR,0,1,1,Low,1,0,5.7125890123233445,0.1404037898836385,68.82434040037529,0,1,0.40547746915562227,0.5807317244810937,0.9657625484587903,0.6506572473651687,0.023455240195046245,0,0.0,0.0,0.0
AST-007864,Workstation,Marketing,0,1,1,Medium,2,0,3.789441056137379,0.08226214799681131,31.827568712617666,5,0,0.7865663787813917,0.5107849942362044,0.1618682406950938,0.48640653790422994,0.0051592377639466174,0,0.0,0.0,0.0
AST-007865,Database,Finance,1,1,1,Low,1,0,4.877379917480399,0.21961624654109255,20.243089396593216,18,2,0.6368527923963054,0.7210080340406957,0.42749182476078706,0.5951175503992627,0.03707513598443046,0,0.0,0.0,0.0
AST-007866,Cloud_Storage,Engineering,0,1,1,Medium,1,0,3.6874087840702545,0.04941373230322039,0.5374803172798449,1,0,0.0,0.08604464197305478,0.6844881228807086,0.25684425495125446,0.030600255790967222,0,0.0,0.0,0.0
AST-007867,Server,Operations,0,2,1,Low,2,1,10.0,0.1752820917236641,24.245671115162608,2,2,0.46070469371559897,0.5567570860412635,0.9986568323938048,0.6720395373835558,0.027387130219440253,0,0.0,0.0,0.0
AST-007868,Database,Engineering,1,2,1,Low,9,3,8.915226478031592,0.05459982248145168,50.69699782284643,21,4,0.0,0.3755863266007093,0.8349406104809474,0.4035089790272189,0.6907742158717528,1,119316.95828437462,47581.993347232186,31.551482039253653
AST-007869,Database,HR,1,3,1,Medium,9,1,9.327707652109016,0.39082077345796684,77.33677773505303,12,2,0.5894055388315659,0.4062588372681541,0.8420539003906731,0.612572758830131,0.4252252872776152,1,130237.23693159372,42930.75569436197,66.85304104803262
AST-007870,Server,Finance,0,2,3,High,1,0,4.920122793451481,0.05615068457688333,25.601319781858454,3,2,0.0,0.6301458791028519,0.8515946809260777,0.4939135200096432,0.030327130593213132,0,0.0,0.0,0.0
AST-007871,Network_Device,Sales,1,5,1,High,1,0,2.1126830869524094,0.1695968976838072,22.885159151511605,17,1,0.7249532575374509,0.6697693533881316,0.912947046722047,0.7692232192158764,0.04773063635317117,0,0.0,0.0,0.0
AST-007872,Server,Finance,0,4,1,High,2,1,7.531005150298293,0.03872985614443197,1.2341375986177174,1,0,0.8108955322145971,0.8748728270612592,0.8962277698240578,0.860665376366638,0.0038250721049061594,0,0.0,0.0,0.0
AST-007873,Cloud_Storage,Sales,1,5,1,High,7,0,3.778329677949947,0.47222530065347224,2.1990995889030915,19,3,0.9432634775401708,0.8855750041828564,0.9503132313454465,0.9263839043561579,0.014443853329502552,0,0.0,0.0,0.0
AST-007874,Network_Device,Engineering,0,1,2,Medium,3,0,5.213231167159491,0.06184930728394382,3.3693291742438065,1,0,0.20347871390118727,0.48855446424456705,0.919859488662379,0.5372975556027111,0.01317326675601459,0,0.0,0.0,0.0
AST-007875,Workstation,Finance,0,4,2,Critical,2,0,4.453211087642472,0.06468309042938096,13.40406586340125,1,0,0.0,0.36453376533314874,0.5486169390559631,0.30438356812970396,0.027579483467131783,0,0.0,0.0,0.0
AST-007876,Workstation,Finance,0,3,4,Critical,1,0,6.2145596317904275,0.060840398524264955,5.495844295917887,5,1,0.741673121027985,0.6743419497731602,0.9692961515665417,0.7951037407892289,0.0019784998121057306,0,0.0,0.0,0.0
AST-007877,Workstation,Operations,0,1,2,Medium,3,0,4.348756851112692,0.018672743331370867,56.61325066026738,2,0,0.6060243060590126,0.650299800198282,0.38201314455244195,0.5461124169365789,0.008825118832686782,0,0.0,0.0,0.0
AST-007878,Database,Engineering,0,1,1,Medium,1,1,8.721878715691997,0.005298227195769947,73.4337893216487,1,0,0.7819899386228082,0.2744383273552061,0.5986680304534122,0.5516987654771421,0.039462363097562715,0,0.0,0.0,0.0
AST-007879,Workstation,Finance,1,2,1,High,4,0,4.264567279453873,0.31593140469227016,224.3666043753121,13,5,0.9289349367854907,0.36986373685360274,0.9479884951994435,0.7489290562795125,0.7758100852057036,1,235284.31098612756,56161.075402744464,32.280798474009686
AST-007880,Server,Sales,1,1,2,Medium,3,0,6.169273838423662,0.20952236622756987,119.18356418915715,9,4,0.4424527377980368,0.43635216937704385,0.8607231809976499,0.5798426960575768,0.5243249389190935,1,172272.24004565927,64734.22810002346,43.18679940421556
AST-007881,Server,Finance,0,1,2,Medium,2,0,5.701061955723044,0.15633840955195757,49.35516595055037,0,2,0.554107348517546,0.6526005489575348,0.7372831130706514,0.647997003515244,0.013438229355782611,0,0.0,0.0,0.0
AST-007882,Workstation,Sales,0,2,1,Medium,2,1,7.571395903081341,0.017332136244867978,2.6002657448283237,1,2,0.5026752673931205,0.45731901197390334,0.7757084181731224,0.5785675658467154,0.00833336755586726,0,0.0,0.0,0.0
AST-007883,Workstation,HR,0,2,2,High,1,0,4.976488832185706,0.033520343596217396,4.236600390204048,0,1,0.19442797494602215,0.9245646640812527,0.91430780823784,0.6777668157550383,0.005417463556542235,0,0.0,0.0,0.0
AST-007884,Network_Device,Finance,0,4,3,Critical,3,0,4.258612133611506,0.013972971762403086,8.284587910036608,1,1,0.7966019292063939,0.8190792009157699,0.9977549733775803,0.871145367833248,0.006758631698200907,0,0.0,0.0,0.0
AST-007885,Server,Sales,1,2,2,Medium,10,3,9.921070432446417,0.10873982352660297,38.11085762824296,15,4,0.9067995509749729,0.5588986961047638,0.9321872039465593,0.7992951503420986,0.19269907000108913,0,0.0,0.0,0.0
AST-007886,Network_Device,Engineering,0,2,2,High,1,0,4.311586205604575,0.0702732668025055,13.374146502493694,3,2,0.595297561562891,0.6544826334313371,0.9411833819067303,0.7303211923003196,0.004243661155929608,0,0.0,0.0,0.0
AST-007887,Server,HR,0,1,2,Medium,3,1,9.310780024002703,0.21813538987537479,5.238883859717172,5,0,0.6217282026808533,0.5289867327019726,0.6253693353567553,0.592028090246527,0.012758640924836247,0,0.0,0.0,0.0
AST-007888,Database,Finance,0,2,1,Low,0,0,0.0,0.0,4.425012144948926,2,1,0.2868096880711098,0.9284645509812265,0.23914096146487648,0.48480506683907093,0.006595224529761407,0,0.0,0.0,0.0
AST-007889,Database,Operations,0,2,1,Medium,0,0,0.0,0.0,22.06357900296247,1,0,0.7130281512547059,0.8319893377016322,0.8108100349880571,0.7852758413147983,0.003485608648601625,0,0.0,0.0,0.0
AST-007890,Workstation,Sales,0,4,1,High,1,0,6.597186912587331,0.29569767314526163,9.250788071083063,1,1,0.5852515370995178,0.5448014662530902,0.937287242026925,0.6891134151265111,0.00942184157155508,0,0.0,0.0,0.0
AST-007891,Server,Operations,0,1,1,Medium,0,0,0.0,0.0,1.6269647959992457,2,0,0.6755114155169931,0.14502459450846533,0.9303620369007989,0.5836326823087524,0.009500529459013514,0,0.0,0.0,0.0
AST-007892,Workstation,Finance,0,2,3,Medium,1,0,3.6745026605731264,0.012248499612437652,36.71835513702533,0,1,0.3429388136354372,0.7952672489288091,0.7770085919203299,0.638404884828192,0.01394142335171513,0,0.0,0.0,0.0
AST-007893,Network_Device,Sales,0,2,1,Low,4,0,5.058346277662424,0.128479815106408,33.97240065891547,1,1,0.719849947356351,0.4672954909046358,0.8835046217247032,0.6902166866618966,0.008934697951694635,0,0.0,0.0,0.0
AST-007894,Workstation,Finance,0,3,2,High,2,1,7.8755037335523435,0.1801280992278282,106.29278260386265,2,1,0.8303885583137085,0.4122464912672995,0.771073267139861,0.6712361055736231,0.10474299091211231,0,0.0,0.0,0.0
AST-007895,Workstation,HR,0,5,2,Critical,2,0,6.917003083125886,0.043772557585224914,0.3301044762613741,1,0,0.9796072158621941,0.5023876998889586,0.6806285712851202,0.7208744956787577,0.004044386154834692,0,0.0,0.0,0.0
AST-007896,Network_Device,HR,0,1,2,Medium,7,1,9.317204150547107,0.12654840117464608,26.228729800068127,1,1,0.5253739889437826,0.7549532940673456,0.5238996934613481,0.601408992157492,0.043055197569930904,0,0.0,0.0,0.0
AST-007897,Workstation,Finance,1,2,2,Medium,0,0,0.0,0.0,29.922969084570216,15,5,0.5141319635469251,0.6697296725934401,0.8171109915997784,0.6669908759133811,0.033397610005719655,0,0.0,0.0,0.0
AST-007898,Workstation,Finance,0,3,1,Medium,1,1,7.082574144748275,0.04181971224371069,74.05009800819879,2,0,0.6721923130052068,0.46849736296531413,0.5809618991815138,0.5738838583840116,0.0179031290811947,1,76532.75182716483,10890.266755097855,3.3889819943363753
AST-007899,Server,Marketing,1,4,1,High,3,1,10.0,0.05105275797132579,1.2489113875817857,17,0,0.8139299089782494,0.5185876503880087,0.85560546531198,0.7293743415594127,0.07521135426884727,0,0.0,0.0,0.0
AST-007900,Network_Device,Finance,0,2,3,Medium,2,0,4.757128541453007,0.07258747299845886,1.9901763115047555,0,0,0.3066329380998799,0.8560202254457394,0.48880661576232076,0.5504865931026467,0.010490852359823638,0,0.0,0.0,0.0
AST-007901,Workstation,Finance,0,1,1,Low,1,1,7.62022692744529,0.0501091569253744,100.75078613776594,3,1,0.5355798517437323,0.7309828271456542,0.5869720998362589,0.6178449262418818,0.07545287005903238,0,0.0,0.0,0.0
AST-007902,Server,Operations,0,1,1,Medium,1,0,5.625196110435683,0.03824742325731392,55.77296250743713,4,0,0.49985297197015116,0.4750723716390273,0.895508002692749,0.6234777821006424,0.014825693737850502,0,0.0,0.0,0.0
AST-007903,Server,Operations,0,2,1,Medium,2,0,4.655749943057054,0.00837387321842191,5.130856433012108,1,0,0.5663832049897048,0.5954434142125765,0.8403560669458601,0.6673942287160471,0.007098045759575332,0,0.0,0.0,0.0
AST-007904,Network_Device,HR,1,2,1,Medium,6,0,4.48892746366157,0.3072831427233979,21.177916695367394,15,6,0.332065871933779,0.5209249972518329,0.6152992138238738,0.4894300276698285,0.15405431111016396,0,0.0,0.0,0.0
AST-007905,Server,Operations,0,1,1,Low,2,1,9.72349430878302,0.0029248758069548506,4.711460682115713,3,0,0.783428447421841,0.5977359571672168,0.8996432526115843,0.7602692190668807,0.007823110017098725,0,0.0,0.0,0.0
AST-007906,Cloud_Storage,Finance,0,1,4,Medium,2,0,3.4795186653266215,0.15952214876746176,50.84850705072575,1,0,0.2976029719059083,0.13115042345639136,0.9283700663352461,0.4523744872325152,0.05269961571029335,0,0.0,0.0,0.0
AST-007907,Server,Engineering,1,2,2,High,6,0,4.3917827007673464,0.2689048092385364,136.4868573343198,20,3,0.7080294340756087,0.5188858358652718,0.9358766590550816,0.7209306429986541,0.10958868113347663,0,0.0,0.0,0.0
